ID|Mosha|Gjinia|Familja|Niveli_edukimit|Statusi_martesor|Te_Ardhurat_vjetore|Lloji_cc|Muajt_me_banken|Muajt_joaktiv_gjatevitit|sa_here_ka_kontaktuar_banken|CC_limiti|CC_shuma_perdorur|CC_shuma_paperdorur|Transaksioni_Fundit|Numri_transaksioneve|Indikatori_Largim
808669083|52|F|1|Graduate|Married|Less than $40K|Blue|47|1|3|1438.3|0|1438.3|5015|68|Ekzistues
771422883|57|F|3|Graduate|Married|Less than $40K|Blue|45|4|2|1759|186|1573|2705|35|Larguar
717570258|46|M|5|Graduate|Married|Less than $40K|Blue|35|2|2|2206|1722|484|4455|67|Ekzistues
708703308|35|F|1|Unknown|Married|$40K - $60K|Blue|26|4|4|2045|1707|338|2183|39|Larguar
789508758|54|F|2|Unknown|Single|Less than $40K|Blue|46|2|3|4170|641|3529|3669|67|Ekzistues
780653208|47|F|3|College|Married|Less than $40K|Blue|36|4|2|3300|2517|783|3784|55|Ekzistues
709077933|26|F|0|High School|Married|Less than $40K|Blue|18|3|2|5422|682|4740|4460|62|Ekzistues
715200783|56|F|2|Graduate|Married|Unknown|Blue|36|2|3|2015|807|1208|5209|76|Ekzistues
710526633|47|M|2|Unknown|Single|$60K - $80K|Blue|34|3|2|2048|1599|449|4855|88|Ekzistues
714186108|37|F|2|Unknown|Single|Less than $40K|Blue|19|5|2|2152|1682|470|4126|71|Ekzistues
820047858|44|F|4|Graduate|Unknown|Less than $40K|Blue|39|4|2|3017|1868|1149|2096|50|Larguar
708894183|53|M|3|College|Single|$120K +|Silver|44|4|2|34516|1073|33443|4485|86|Ekzistues
708186933|33|M|1|Graduate|Single|$60K - $80K|Blue|36|3|2|1819|725|1094|2254|45|Larguar
778937583|46|F|3|Uneducated|Married|Less than $40K|Blue|29|1|1|2228|1449|779|4382|83|Ekzistues
708498033|44|F|3|Unknown|Married|Less than $40K|Blue|36|4|6|2279|1837|442|2789|52|Larguar
815315058|48|F|4|High School|Married|$40K - $60K|Blue|43|2|2|1438.3|0|1438.3|2520|45|Larguar
751607058|45|M|2|Doctorate|Married|$120K +|Blue|38|3|3|1686|0|1686|4413|77|Ekzistues
718194858|48|F|5|Graduate|Single|Unknown|Blue|35|2|3|1942|1488|454|4940|88|Ekzistues
827123883|53|M|4|High School|Single|$60K - $80K|Blue|49|1|2|3858|0|3858|4472|92|Ekzistues
711473058|44|M|4|Graduate|Divorced|$60K - $80K|Blue|32|3|2|11651|1368|10283|3870|64|Ekzistues
715197633|43|M|3|Uneducated|Unknown|$40K - $60K|Blue|38|4|2|9449|1914|7535|4658|93|Ekzistues
713512308|50|F|0|Graduate|Single|Less than $40K|Blue|41|3|1|3423|0|3423|2229|45|Larguar
790023408|47|F|3|Unknown|Single|Less than $40K|Blue|39|2|1|2915|2422|493|4037|83|Ekzistues
720403008|50|F|3|Uneducated|Married|Unknown|Blue|38|4|1|11486|0|11486|4918|79|Ekzistues
709581483|40|F|4|Doctorate|Married|Less than $40K|Blue|21|2|1|2984|2517|467|2373|53|Larguar
711201108|37|F|3|High School|Single|Less than $40K|Blue|29|3|3|1653|0|1653|2284|35|Larguar
708784083|47|F|3|Uneducated|Single|Less than $40K|Blue|36|2|1|2723|1588|1135|4307|83|Ekzistues
712838358|40|F|4|Uneducated|Married|Less than $40K|Blue|31|2|3|1438.3|0|1438.3|4702|84|Ekzistues
714887808|43|F|1|Uneducated|Single|Less than $40K|Blue|36|3|2|1818|0|1818|2279|50|Larguar
716581983|56|F|0|College|Married|$40K - $60K|Blue|36|2|3|4384|929|3455|4792|91|Ekzistues
716930133|43|F|3|High School|Unknown|Less than $40K|Blue|36|3|2|1824|0|1824|4594|86|Ekzistues
808981608|50|F|2|Uneducated|Married|Less than $40K|Blue|45|1|0|5452|540|4912|4220|66|Ekzistues
709714008|50|F|1|Unknown|Single|Unknown|Blue|39|3|3|9248|0|9248|2325|45|Larguar
811942983|55|M|2|High School|Married|$120K +|Blue|50|2|3|17627|1756|15871|4836|74|Ekzistues
715565058|27|F|1|Uneducated|Unknown|Less than $40K|Blue|16|1|2|1438.3|0|1438.3|4479|70|Ekzistues
714519408|44|F|3|College|Married|Less than $40K|Blue|36|3|3|5357|2139|3218|1979|48|Larguar
719153433|49|F|4|Uneducated|Married|Unknown|Blue|38|2|1|2542|850|1692|4972|79|Ekzistues
809127858|51|F|1|Post-Graduate|Single|$40K - $60K|Blue|46|1|3|2275|1219|1056|4807|72|Ekzistues
712740108|43|F|4|Uneducated|Divorced|Less than $40K|Blue|33|3|1|1706|0|1706|2371|45|Larguar
720251358|54|F|2|High School|Divorced|Less than $40K|Blue|36|3|1|3591|2517|1074|2313|43|Larguar
713935533|44|M|3|Graduate|Single|$40K - $60K|Silver|29|1|3|19360|870|18490|3966|78|Ekzistues
710243208|56|F|4|Unknown|Married|Less than $40K|Blue|44|3|2|1707|0|1707|4846|80|Ekzistues
708870408|53|M|4|Unknown|Single|Less than $40K|Blue|43|3|1|3844|2079|1765|4271|56|Ekzistues
795844983|45|F|3|High School|Married|$40K - $60K|Blue|39|4|1|2851|0|2851|3916|64|Ekzistues
828294933|49|F|3|High School|Married|Less than $40K|Blue|45|2|3|2951|2437|514|2519|36|Larguar
713531808|38|F|1|Doctorate|Married|Less than $40K|Blue|28|1|1|1438.3|0|1438.3|4475|74|Ekzistues
712307283|54|M|1|College|Single|$120K +|Blue|37|2|3|9090|2517|6573|2239|43|Larguar
715778358|45|M|5|Graduate|Married|$120K +|Blue|26|3|2|34516|797|33719|3643|59|Ekzistues
778910883|53|M|2|Unknown|Married|$80K - $120K|Blue|34|3|2|1837|875|962|2169|43|Larguar
710637183|48|F|4|Graduate|Single|Unknown|Blue|40|3|3|2300|1906|394|4538|71|Ekzistues
712781883|36|F|1|Uneducated|Married|Less than $40K|Blue|36|1|3|2611|537|2074|5121|83|Ekzistues
709664658|40|M|4|Unknown|Unknown|$80K - $120K|Blue|27|3|2|22863|927|21936|4071|69|Ekzistues
717574683|53|F|3|Unknown|Married|$40K - $60K|Blue|46|3|1|2192|1146|1046|4756|85|Ekzistues
771497283|40|F|2|High School|Divorced|Less than $40K|Blue|28|6|3|2917|1310|1607|4736|79|Ekzistues
714991608|41|F|3|High School|Single|$40K - $60K|Blue|31|3|2|1438.3|913|525.3|4300|68|Ekzistues
779848383|37|F|3|Graduate|Single|Less than $40K|Blue|21|2|2|1784|577|1207|2348|47|Larguar
715495308|43|F|4|Graduate|Single|Less than $40K|Blue|36|4|1|8919|2231|6688|3923|73|Ekzistues
712431183|52|F|2|Uneducated|Single|Less than $40K|Blue|37|3|1|2164|0|2164|5282|80|Ekzistues
714895608|48|F|2|Unknown|Single|Unknown|Blue|38|4|3|2792|1375|1417|4364|62|Ekzistues
718324983|60|F|0|College|Married|Less than $40K|Blue|49|3|3|1634|1155|479|4522|83|Ekzistues
713541033|39|F|1|College|Single|Less than $40K|Blue|32|2|3|2144|1557|587|4571|85|Ekzistues
771989733|37|M|2|Unknown|Single|$40K - $60K|Blue|26|1|2|3664|1449|2215|4413|65|Ekzistues
789698733|40|F|4|Uneducated|Married|Less than $40K|Blue|27|3|1|4788|1088|3700|4438|78|Ekzistues
787514433|34|F|3|College|Married|Less than $40K|Blue|23|3|3|2164|1176|988|5075|71|Ekzistues
811081083|48|F|3|Uneducated|Single|Less than $40K|Blue|43|4|2|1532|1183|349|4359|78|Ekzistues
717371583|56|F|2|Uneducated|Single|Less than $40K|Blue|36|3|5|1883|400|1483|1954|45|Larguar
715579233|44|F|3|Doctorate|Single|$40K - $60K|Blue|40|1|3|3659|1356|2303|4861|74|Ekzistues
781930233|47|F|2|High School|Married|Less than $40K|Blue|37|1|1|2946|2338|608|4717|70|Ekzistues
716825808|45|F|3|Uneducated|Divorced|Less than $40K|Blue|36|1|0|2697|2216|481|4063|75|Ekzistues
757053408|47|F|1|Graduate|Single|Unknown|Blue|40|1|3|3811|1970|1841|3578|76|Ekzistues
788418933|35|F|2|Graduate|Married|$40K - $60K|Blue|27|2|3|1613|1085|528|5000|85|Ekzistues
788898933|42|F|4|College|Married|Less than $40K|Blue|27|2|1|2043|0|2043|5198|77|Ekzistues
712163433|47|M|3|Uneducated|Married|$40K - $60K|Blue|29|2|4|1684|644|1040|2164|36|Larguar
717343833|47|F|5|Uneducated|Unknown|Unknown|Blue|34|1|3|3127|2094|1033|4518|86|Ekzistues
820868508|47|M|2|College|Married|$40K - $60K|Blue|43|4|1|7106|736|6370|5192|75|Ekzistues
789240258|50|F|2|Uneducated|Single|$40K - $60K|Blue|35|3|1|2784|2458|326|4904|81|Ekzistues
716951658|51|F|3|High School|Single|$40K - $60K|Blue|38|3|1|5536|0|5536|4281|82|Ekzistues
718932633|45|F|3|College|Married|Less than $40K|Blue|35|2|2|1717|1156|561|4301|64|Ekzistues
711487533|47|F|3|Unknown|Married|Less than $40K|Blue|38|3|2|1438.3|0|1438.3|1687|38|Larguar
715306983|42|M|5|High School|Married|$60K - $80K|Blue|36|2|3|1866|0|1866|2833|42|Larguar
712771233|52|M|3|Unknown|Single|$80K - $120K|Blue|36|4|1|2516|1268|1248|4461|80|Ekzistues
789637308|45|F|2|College|Divorced|$40K - $60K|Blue|39|3|4|3076|0|3076|2580|50|Larguar
717247383|48|M|4|Graduate|Single|$40K - $60K|Blue|36|2|3|7514|0|7514|4789|69|Ekzistues
714842208|52|F|2|Graduate|Married|$40K - $60K|Blue|36|4|2|2804|1782|1022|4357|69|Ekzistues
794172033|58|F|1|Post-Graduate|Divorced|Less than $40K|Blue|52|1|3|1817|0|1817|2347|45|Larguar
713592408|43|F|3|High School|Married|Less than $40K|Blue|28|3|2|2590|0|2590|3391|66|Ekzistues
709314408|39|F|2|College|Single|$40K - $60K|Blue|29|3|1|4938|1593|3345|4516|82|Ekzistues
715957233|53|M|3|College|Single|$60K - $80K|Blue|36|1|1|19940|2018|17922|4694|75|Ekzistues
719414658|52|F|0|Graduate|Single|Unknown|Blue|36|4|1|12366|0|12366|4880|76|Ekzistues
719632683|40|M|3|Graduate|Single|$40K - $60K|Blue|30|3|3|2583|2235|348|4500|83|Ekzistues
708136908|62|F|0|Graduate|Single|Less than $40K|Blue|53|2|2|2616|801|1815|4655|68|Ekzistues
721393083|52|F|3|Unknown|Single|$40K - $60K|Blue|45|3|1|6053|577|5476|5035|64|Ekzistues
714520233|59|F|0|Graduate|Married|Less than $40K|Blue|36|3|2|1708|0|1708|1992|38|Larguar
709455108|49|F|4|Unknown|Married|Less than $40K|Blue|33|2|1|2393|1667|726|3768|79|Ekzistues
767058183|53|F|1|Graduate|Divorced|Less than $40K|Blue|46|4|3|3424|1333|2091|4485|61|Ekzistues
770800683|48|F|3|Post-Graduate|Married|Less than $40K|Blue|35|3|3|2640|2133|507|4956|72|Ekzistues
779651058|59|F|0|Unknown|Single|$40K - $60K|Blue|42|2|2|1931|1409|522|4797|65|Ekzistues
710443833|50|M|2|Unknown|Single|$120K +|Blue|38|4|2|2123|995|1128|4516|78|Ekzistues
717725433|54|F|2|Graduate|Married|$40K - $60K|Blue|44|4|2|1606|0|1606|2258|37|Larguar
720600858|41|M|4|Graduate|Married|$60K - $80K|Blue|26|2|2|5633|1395|4238|3695|75|Ekzistues
717797658|57|F|2|Graduate|Married|Less than $40K|Blue|45|2|2|1438.3|740|698.3|4970|87|Ekzistues
779458383|50|F|3|High School|Married|Less than $40K|Blue|32|2|3|2590|2087|503|4248|73|Ekzistues
788767983|43|M|5|Unknown|Single|$60K - $80K|Blue|24|1|3|4556|0|4556|4273|82|Ekzistues
711994458|47|F|4|High School|Married|Unknown|Blue|39|4|0|1537|0|1537|4234|75|Ekzistues
713948808|55|M|3|High School|Single|$60K - $80K|Blue|47|2|2|1602|962|640|4873|97|Ekzistues
710456658|50|F|4|Graduate|Married|Less than $40K|Blue|31|2|1|2080|1799|281|5130|82|Ekzistues
771531708|46|F|2|Unknown|Single|Unknown|Blue|34|3|1|7565|887|6678|4683|87|Ekzistues
713546883|47|M|2|Graduate|Divorced|$60K - $80K|Blue|29|2|3|4786|1553|3233|5039|76|Ekzistues
711447783|53|F|2|Graduate|Single|Less than $40K|Blue|38|2|3|2375|1353|1022|5000|76|Ekzistues
713746608|48|F|2|High School|Married|Unknown|Blue|37|2|2|8446|908|7538|4240|67|Ekzistues
718020408|60|F|1|Graduate|Married|Less than $40K|Blue|36|4|3|1977|545|1432|4393|72|Ekzistues
719475633|42|M|3|Post-Graduate|Married|$80K - $120K|Blue|30|2|3|13908|0|13908|4319|81|Ekzistues
719654283|52|F|2|Graduate|Married|$40K - $60K|Silver|42|3|2|19220|0|19220|4642|81|Ekzistues
720114633|44|F|5|High School|Single|Less than $40K|Blue|30|3|1|2709|1726|983|5056|89|Ekzistues
816315558|38|M|1|High School|Single|$60K - $80K|Blue|33|4|1|1503|879|624|4439|77|Ekzistues
712567083|51|M|1|High School|Married|$80K - $120K|Blue|36|2|2|9186|0|9186|4986|88|Ekzistues
711302883|50|F|0|Graduate|Single|Less than $40K|Blue|46|2|2|2165|1392|773|4194|72|Ekzistues
719775408|41|F|4|High School|Single|Unknown|Blue|36|2|3|1438.3|0|1438.3|5020|85|Ekzistues
712070208|61|F|1|College|Single|Unknown|Blue|50|4|1|6673|2458|4215|4141|82|Ekzistues
718641483|53|F|3|Graduate|Married|Less than $40K|Blue|42|1|1|2404|1109|1295|4519|72|Ekzistues
710690733|47|F|3|Graduate|Married|Less than $40K|Blue|35|3|2|1666|0|1666|2816|38|Larguar
718441308|41|M|2|Graduate|Single|$60K - $80K|Blue|31|1|3|8228|1935|6293|4933|68|Ekzistues
772243833|54|F|0|Doctorate|Single|Less than $40K|Blue|43|1|3|3186|968|2218|4077|75|Ekzistues
711992133|53|F|1|Uneducated|Married|Less than $40K|Blue|41|2|2|2596|868|1728|4801|72|Ekzistues
779084208|43|F|3|High School|Divorced|Less than $40K|Blue|24|2|2|1662|613|1049|2326|31|Larguar
715304958|42|F|3|Graduate|Single|Less than $40K|Blue|27|2|2|2053|0|2053|3053|50|Larguar
713179083|32|F|2|Uneducated|Single|Unknown|Blue|25|2|1|3193|1533|1660|4419|75|Ekzistues
709836258|45|F|4|Graduate|Married|Less than $40K|Blue|41|1|2|1927|1337|590|5127|81|Ekzistues
715950483|39|F|1|Uneducated|Married|$40K - $60K|Blue|27|3|3|2821|725|2096|2397|35|Larguar
798281808|48|M|4|High School|Married|$60K - $80K|Blue|42|4|3|3879|1214|2665|5158|79|Ekzistues
720414558|56|F|2|Unknown|Married|Less than $40K|Blue|36|2|1|1971|922|1049|4827|84|Ekzistues
713509908|48|F|2|Graduate|Married|Unknown|Blue|35|1|1|1755|1058|697|4719|90|Ekzistues
711919608|42|F|3|Graduate|Married|Less than $40K|Blue|36|3|2|2031|1720|311|2702|32|Larguar
709993158|46|F|2|Graduate|Married|Less than $40K|Blue|31|2|0|2330|1584|746|3917|71|Ekzistues
767815233|46|F|3|College|Married|Less than $40K|Blue|40|4|2|1438.3|0|1438.3|4283|88|Ekzistues
717624708|59|M|2|High School|Divorced|Less than $40K|Blue|51|5|3|1438.3|0|1438.3|2589|49|Larguar
720015183|60|M|1|Graduate|Married|$120K +|Blue|46|3|1|5130|2048|3082|4601|88|Ekzistues
778236858|54|F|2|Graduate|Married|Unknown|Blue|42|1|1|11794|1018|10776|5547|87|Ekzistues
789095958|50|M|1|Unknown|Single|$60K - $80K|Blue|38|3|3|7603|744|6859|2497|42|Larguar
713736333|41|F|3|Uneducated|Married|$40K - $60K|Blue|36|3|4|3606|0|3606|1829|41|Larguar
717836733|49|F|1|Graduate|Married|Less than $40K|Blue|36|2|1|5153|1378|3775|4274|81|Ekzistues
712619808|47|F|3|College|Single|Less than $40K|Blue|36|2|1|2500|1169|1331|4265|87|Ekzistues
712221408|42|M|4|Graduate|Single|$40K - $60K|Blue|33|3|2|2654|1489|1165|4767|82|Ekzistues
714213708|35|F|3|College|Single|Less than $40K|Blue|25|3|2|3611|2517|1094|2178|45|Larguar
720289533|47|F|4|Unknown|Married|Unknown|Blue|42|2|3|1882|1143|739|4536|85|Ekzistues
709469658|47|M|3|Unknown|Single|$80K - $120K|Blue|36|1|2|7421|0|7421|4353|75|Ekzistues
772323033|44|F|4|Graduate|Single|Less than $40K|Blue|33|2|2|4606|1556|3050|4363|78|Ekzistues
742572558|32|F|0|High School|Divorced|Unknown|Blue|25|3|1|12268|1165|11103|4905|82|Ekzistues
718848183|50|M|2|Post-Graduate|Married|$80K - $120K|Blue|42|1|1|9873|1276|8597|4613|82|Ekzistues
719034183|46|F|3|Graduate|Single|Less than $40K|Blue|38|1|3|1555|1366|189|5490|86|Ekzistues
720142308|52|F|2|Graduate|Married|Less than $40K|Blue|36|3|4|2160|0|2160|2360|56|Larguar
771872733|38|M|0|Unknown|Married|$60K - $80K|Blue|26|2|1|3809|1521|2288|4666|69|Ekzistues
718816158|44|F|3|High School|Single|Less than $40K|Blue|33|3|3|5362|1984|3378|3851|87|Ekzistues
720003558|43|F|1|Graduate|Unknown|Less than $40K|Blue|32|4|3|1834|1416|418|5653|79|Ekzistues
818993508|52|F|3|Graduate|Married|Less than $40K|Blue|47|4|2|2577|879|1698|5021|75|Ekzistues
715672458|47|M|5|Graduate|Single|$60K - $80K|Blue|36|3|2|2721|1264|1457|4557|71|Ekzistues
789820308|50|F|3|Graduate|Married|Less than $40K|Blue|40|2|2|2925|2065|860|3913|47|Ekzistues
819688458|44|F|5|Graduate|Unknown|Less than $40K|Blue|39|3|2|1545|0|1545|2646|39|Larguar
710785383|49|F|2|Graduate|Married|Less than $40K|Blue|39|3|1|2212|0|2212|2394|55|Larguar
712837233|46|M|2|High School|Single|$120K +|Blue|36|1|3|13001|1482|11519|3671|55|Ekzistues
713597658|36|F|3|Uneducated|Single|Less than $40K|Blue|22|3|1|2784|2378|406|2021|57|Larguar
713953383|50|M|1|Post-Graduate|Single|$60K - $80K|Blue|36|3|2|2317|0|2317|2214|41|Larguar
716891583|41|F|3|High School|Unknown|Less than $40K|Blue|36|2|0|1867|970|897|4537|60|Ekzistues
716510658|50|F|0|Doctorate|Single|Less than $40K|Blue|38|3|3|2595|2353|242|2526|41|Larguar
708125733|46|F|2|College|Divorced|Less than $40K|Blue|36|3|1|1438.3|0|1438.3|4311|77|Ekzistues
716484333|46|F|2|Graduate|Married|Less than $40K|Blue|40|1|2|1696|1177|519|4410|84|Ekzistues
708519108|46|F|1|Graduate|Married|Unknown|Blue|24|3|2|2694|1576|1118|2041|57|Larguar
719740008|51|F|4|High School|Married|Less than $40K|Blue|41|3|4|2791|940|1851|2584|49|Larguar
717087858|51|F|1|Graduate|Single|$40K - $60K|Blue|36|3|1|2146|967|1179|4253|74|Ekzistues
711605208|61|M|0|Uneducated|Married|$80K - $120K|Blue|43|3|5|1438.3|0|1438.3|1958|47|Larguar
714882258|38|F|2|College|Married|Unknown|Blue|36|1|2|1438.3|730|708.3|4583|67|Ekzistues
792300858|44|F|3|Graduate|Divorced|$40K - $60K|Blue|38|2|2|4269|1852|2417|4178|75|Ekzistues
766550808|45|F|3|Graduate|Married|$40K - $60K|Blue|38|6|1|4195|2440|1755|4430|72|Ekzistues
718941183|48|F|1|College|Married|Less than $40K|Blue|38|2|2|1832|748|1084|4376|87|Ekzistues
708516558|37|F|2|High School|Married|Less than $40K|Blue|36|2|1|2588|1782|806|4159|83|Ekzistues
709350783|63|F|0|Unknown|Single|Less than $40K|Blue|36|1|1|4847|1856|2991|4712|76|Ekzistues
771230508|46|F|4|College|Married|$40K - $60K|Blue|33|1|1|2423|429|1994|4717|80|Ekzistues
710978058|50|F|0|Uneducated|Single|$40K - $60K|Blue|41|2|3|7507|1697|5810|4651|71|Ekzistues
713405133|51|M|2|College|Married|$120K +|Blue|43|2|3|5232|1923|3309|4976|93|Ekzistues
710723958|43|F|3|Uneducated|Single|Unknown|Blue|32|1|1|1438.3|491|947.3|5016|86|Ekzistues
823840458|47|F|1|High School|Married|Unknown|Blue|43|2|2|1828|1517|311|4542|82|Ekzistues
791754258|49|F|5|Graduate|Married|Unknown|Blue|43|3|2|2557|2351|206|4342|73|Ekzistues
789472833|42|F|2|College|Divorced|Less than $40K|Blue|33|3|1|2283|1690|593|4377|64|Ekzistues
711099408|35|F|4|High School|Single|Less than $40K|Blue|25|2|3|2684|1658|1026|4657|76|Ekzistues
745853283|38|F|1|Graduate|Married|Unknown|Blue|31|1|3|7234|0|7234|5198|75|Ekzistues
717790233|37|F|2|College|Single|$40K - $60K|Blue|26|2|3|1438.3|743|695.3|4730|80|Ekzistues
818791833|42|F|3|Graduate|Married|Less than $40K|Blue|37|2|1|2730|1303|1427|4750|76|Ekzistues
714981483|50|F|3|High School|Married|Unknown|Blue|38|2|1|2808|1720|1088|5137|81|Ekzistues
719373558|42|F|3|Unknown|Single|Less than $40K|Blue|36|1|1|6275|0|6275|4308|75|Ekzistues
823609383|43|F|4|College|Unknown|$40K - $60K|Blue|39|1|3|1438.3|0|1438.3|4528|83|Ekzistues
714408933|44|M|4|Graduate|Single|$80K - $120K|Blue|36|2|2|10834|0|10834|2249|51|Larguar
713661933|44|F|1|College|Married|Less than $40K|Blue|33|1|3|1522|0|1522|4835|70|Ekzistues
716218908|48|F|4|Doctorate|Single|Unknown|Blue|39|1|1|2845|919|1926|2635|43|Ekzistues
818710233|41|F|2|Graduate|Married|$40K - $60K|Blue|36|2|3|2329|1271|1058|4382|70|Ekzistues
719463708|47|F|1|Uneducated|Single|$40K - $60K|Blue|34|1|3|2099|1164|935|4471|80|Ekzistues
817958733|42|F|2|Uneducated|Married|Unknown|Blue|37|1|1|5099|958|4141|4025|73|Ekzistues
708397008|54|F|4|Graduate|Married|Unknown|Blue|43|2|3|3805|821|2984|4326|67|Ekzistues
720547533|47|F|2|High School|Married|Unknown|Blue|32|2|1|11438|0|11438|4346|90|Ekzistues
708780783|43|F|3|Graduate|Single|$40K - $60K|Blue|33|3|3|2434|1169|1265|4739|76|Ekzistues
758178558|44|F|3|Graduate|Single|Unknown|Blue|37|2|1|4703|1555|3148|4127|89|Ekzistues
716237508|44|F|5|High School|Married|Unknown|Blue|36|3|2|5254|2507|2747|4501|64|Ekzistues
714735033|45|F|5|Doctorate|Married|Less than $40K|Blue|34|2|2|1438.3|491|947.3|4376|84|Ekzistues
709726158|40|F|4|Graduate|Single|Less than $40K|Blue|26|3|0|2206|1110|1096|5196|92|Ekzistues
770909433|50|F|2|College|Married|$40K - $60K|Blue|37|2|1|3600|1904|1696|4946|75|Ekzistues
822121608|46|M|2|High School|Unknown|$60K - $80K|Blue|42|3|2|7116|693|6423|4759|81|Ekzistues
717278808|37|F|3|College|Married|Less than $40K|Blue|28|2|1|1788|0|1788|3511|56|Ekzistues
712640583|60|F|0|Doctorate|Married|Unknown|Blue|51|1|3|7508|2148|5360|4950|70|Ekzistues
716099958|39|F|5|Unknown|Married|$40K - $60K|Blue|31|3|6|3333|1867|1466|3348|50|Larguar
788772708|50|F|2|Graduate|Married|Unknown|Blue|31|1|3|13745|0|13745|4432|61|Ekzistues
712795833|34|F|4|Graduate|Married|Less than $40K|Blue|36|2|4|5021|2517|2504|2270|40|Larguar
718892283|43|M|2|Graduate|Married|$40K - $60K|Blue|34|2|1|4396|0|4396|4771|78|Ekzistues
720294258|40|F|4|Graduate|Single|Less than $40K|Blue|30|2|2|2558|0|2558|4635|82|Ekzistues
721181883|30|F|0|College|Single|Unknown|Blue|18|2|3|9641|0|9641|4710|75|Ekzistues
712098033|38|F|1|Uneducated|Married|Unknown|Blue|36|3|1|12621|912|11709|4945|78|Ekzistues
712593933|40|M|3|Doctorate|Married|$40K - $60K|Blue|36|3|4|2313|0|2313|2249|42|Larguar
711343233|53|F|3|Uneducated|Married|Less than $40K|Blue|36|1|3|1438.3|1183|255.3|4551|65|Ekzistues
712394283|44|F|4|Graduate|Divorced|Less than $40K|Blue|30|3|2|1791|1314|477|5109|79|Ekzistues
790021233|52|F|3|Uneducated|Single|Less than $40K|Blue|44|3|2|2300|1598|702|4287|84|Ekzistues
711890808|42|F|3|Graduate|Married|Less than $40K|Blue|36|2|2|2526|2048|478|4267|72|Ekzistues
714164808|42|F|4|Graduate|Married|$40K - $60K|Blue|33|3|2|2918|0|2918|2056|54|Larguar
825850383|53|F|2|Graduate|Single|Unknown|Blue|49|2|3|6074|0|6074|4303|77|Ekzistues
789533133|45|M|3|High School|Married|$60K - $80K|Blue|37|1|2|4995|1766|3229|4389|82|Ekzistues
779523258|34|M|2|Graduate|Married|$40K - $60K|Blue|17|2|1|3323|1062|2261|4610|78|Ekzistues
719617758|56|F|1|Graduate|Married|Less than $40K|Blue|48|1|3|2464|1794|670|4610|76|Ekzistues
779858058|34|F|2|Graduate|Unknown|Less than $40K|Blue|18|1|3|2730|0|2730|4530|72|Ekzistues
710423358|35|F|1|College|Unknown|Unknown|Blue|29|3|3|1438.3|966|472.3|5249|81|Ekzistues
710500983|43|M|2|College|Single|$80K - $120K|Blue|34|4|3|4617|1035|3582|1779|35|Larguar
711851583|50|M|2|Graduate|Married|$120K +|Blue|42|2|1|8220|1015|7205|4794|77|Ekzistues
779405133|40|F|3|College|Single|Less than $40K|Blue|29|3|1|5716|623|5093|4387|79|Ekzistues
719410083|49|F|2|Unknown|Single|Less than $40K|Blue|36|3|0|1635|1220|415|4807|56|Ekzistues
796196733|52|F|2|Unknown|Single|$40K - $60K|Blue|46|2|3|4259|0|4259|4389|80|Ekzistues
711904008|40|M|4|High School|Married|$60K - $80K|Blue|36|3|5|5869|0|5869|2203|41|Larguar
717666783|56|F|3|College|Single|Less than $40K|Blue|46|3|3|2272|1350|922|2354|49|Larguar
719911458|49|F|5|High School|Married|Less than $40K|Blue|36|2|3|2598|1848|750|4396|78|Ekzistues
787506558|50|M|3|Graduate|Single|$60K - $80K|Blue|38|1|1|10762|703|10059|4509|71|Ekzistues
719046558|39|M|2|Graduate|Married|$60K - $80K|Blue|36|3|3|1982|1751|231|4313|62|Ekzistues
708291633|33|F|2|Doctorate|Unknown|Unknown|Blue|21|3|3|4651|2499|2152|5097|79|Ekzistues
720731808|52|F|3|Graduate|Single|Less than $40K|Blue|38|3|4|2437|0|2437|3068|53|Larguar
745124658|42|F|3|High School|Single|Less than $40K|Blue|35|2|1|2563|1579|984|4838|70|Ekzistues
789907533|49|M|3|Graduate|Married|$80K - $120K|Blue|40|2|3|4576|193|4383|3100|54|Larguar
716466483|44|F|3|Uneducated|Single|$40K - $60K|Blue|34|3|3|2245|1342|903|4624|87|Ekzistues
715919283|39|F|4|College|Single|$40K - $60K|Blue|36|2|3|1776|0|1776|2201|31|Larguar
756736008|45|F|2|Post-Graduate|Married|Less than $40K|Blue|38|2|3|2911|1471|1440|4450|62|Ekzistues
772857558|47|M|4|Graduate|Married|$60K - $80K|Blue|30|2|3|2257|896|1361|4618|94|Ekzistues
709246683|62|M|1|Unknown|Single|Unknown|Blue|36|1|1|18457|2248|16209|3603|69|Ekzistues
